Extract Method	Translation	Positive	Negative	EmotionRationale
3858 commit 8913ca43a4bacad5c32a512bf9341c61dc8241b4 make submitruleevaluator usable for testing prolog rules. for the purpose of testing submit rules the submitruleevaluator needs more flexibility like skipping the submit filters and loading prolog rules from a caller provided input stream. this change is a preparation for refactoring of the test-submit-rule command which currently duplicates most of the code for finding and executing the prolog rules. change-id: i54086590fa5dc5cefdd9c36ca2e8587d374bd988 signed-off-by: sasa zivkov  sasa.zivkov@sap.com  	3858 commit 8913ca43a4bacad5c32a512bf9341c61dc8241b4 make submitruleevaluator usable for testing prolog rules.<br> for the purpose of testing submit rules the submitruleevaluator needs more flexibility like skipping the submit filters and loading prolog rules from a caller provided input stream.<br> this change is a preparation for refactoring of the test-submit-rule command which currently duplicates most of the code for finding and executing the prolog rules.<br> change-id: i54086590fa5dc5cefdd9c36ca2e8587d374bd988 signed-off-by: sasa zivkov  sasa.<br>zivkov@sap.<br>com 	1	-1	 3858[0] commit[0] 8913ca43a4bacad5c32a512bf9341c61dc8241b4[0] make[0] submitruleevaluator[0] usable[0] for[0] testing[0] prolog[0] rules[0] [[Sentence=-1,1=word max, 1-5]] for[0] the[0] purpose[0] of[0] testing[0] submit[0] rules[0] the[0] submitruleevaluator[0] needs[0] more[0] flexibility[0] like[0] skipping[0] the[0] submit[0] filters[0] and[0] loading[0] prolog[0] rules[0] from[0] a[0] caller[0] provided[0] input[0] stream[0] [[Sentence=-1,1=word max, 1-5]] this[0] change[0] is[0] a[0] preparation[0] for[0] refactoring[0] of[0] the[0] test[0] submit[0] rule[0] command[0] which[0] currently[0] duplicates[0] most[0] of[0] the[0] code[0] for[0] finding[0] and[0] executing[0] the[0] prolog[0] rules[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i54086590fa5dc5cefdd9c36ca2e8587d374bd988[0] signed[0] off[0] by[0] sasa[0] zivkov[0] sasa[0] [[Sentence=-1,1=word max, 1-5]] zivkov@sap[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
3989 commit ba02b61480af0e397dca39c9787947acf4061bcd make use of listmultimap in mergeop this makes the code cleaner and more readable. change-id: i7b6136113baf2ee51e799ba02ac466b6811ca11a signed-off-by: edwin kempin  edwin.kempin@sap.com  	3989 commit ba02b61480af0e397dca39c9787947acf4061bcd make use of listmultimap in mergeop this makes the code cleaner and more readable.<br> change-id: i7b6136113baf2ee51e799ba02ac466b6811ca11a signed-off-by: edwin kempin  edwin.<br>kempin@sap.<br>com 	1	-1	 3989[0] commit[0] ba02b61480af0e397dca39c9787947acf4061bcd[0] make[0] use[0] of[0] listmultimap[0] in[0] mergeop[0] this[0] makes[0] the[0] code[0] cleaner[0] and[0] more[0] readable[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i7b6136113baf2ee51e799ba02ac466b6811ca11a[0] signed[0] off[0] by[0] edwin[0] kempin[0] edwin[0] [[Sentence=-1,1=word max, 1-5]] kempin@sap[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4044 commit 633d59b6436b866a24cd3e629f185f453ea5beb0 merge: 659a6b8 680a5f8 merge feature 'control submit type from prolog' * control submit type from prolog: support controlling the submit type for changes from prolog remove unnecessary prolog-to-java conversion from submit filters use locate_helper to replace locate_* predicates changecontrol: extract prolog submit rule evaluation to its own method display submit type in the change info block support changes with different submit types in mergeop make submit strategies re-executeable refactor mergeop: reduce number of member variables, make names consistent refactor mergeop: implement each submit strategy in an own class refactor mergeop: extract utility methods into mergeutil class change-id: i71d4f5757ab96b5eb8456972398a7bb9fa2a7d4c signed-off-by: edwin kempin  edwin.kempin@sap.com  	4044 commit 633d59b6436b866a24cd3e629f185f453ea5beb0 merge: 659a6b8 680a5f8 merge feature 'control submit type from prolog' * control submit type from prolog: support controlling the submit type for changes from prolog remove unnecessary prolog-to-java conversion from submit filters use locate_helper to replace locate_* predicates changecontrol: extract prolog submit rule evaluation to its own method display submit type in the change info block support changes with different submit types in mergeop make submit strategies re-executeable refactor mergeop: reduce number of member variables, make names consistent refactor mergeop: implement each submit strategy in an own class refactor mergeop: extract utility methods into mergeutil class change-id: i71d4f5757ab96b5eb8456972398a7bb9fa2a7d4c signed-off-by: edwin kempin  edwin.<br>kempin@sap.<br>com 	1	-2	 4044[0] commit[0] 633d59b6436b866a24cd3e629f185f453ea5beb0[0] merge[0] 659a6b8[0] 680a5f8[0] merge[0] feature[0] 'control[0] submit[0] type[0] from[0] prolog'[0] control[0] submit[0] type[0] from[0] prolog[0] support[0] controlling[0] the[0] submit[0] type[0] for[0] changes[0] from[0] prolog[0] remove[0] unnecessary[-1] prolog[0] to[0] java[0] conversion[0] from[0] submit[0] filters[0] use[0] locate_helper[0] to[0] replace[0] locate_[0] predicates[0] changecontrol[0] extract[0] prolog[0] submit[0] rule[0] evaluation[0] to[0] its[0] own[0] method[0] display[0] submit[0] type[0] in[0] the[0] change[0] info[0] block[0] support[0] changes[0] with[0] different[0] submit[0] types[0] in[0] mergeop[0] make[0] submit[0] strategies[0] re[0] executeable[0] refactor[0] mergeop[0] reduce[0] number[0] of[0] member[0] variables[0] make[0] names[0] consistent[0] refactor[0] mergeop[0] implement[0] each[0] submit[0] strategy[0] in[0] an[0] own[0] class[0] refactor[0] mergeop[0] extract[0] utility[0] methods[0] into[0] mergeutil[0] [[Sentence=-2,1=word max, 1-5]] kempin@sap[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
4069 commit 7e136c540af5a439f67633eb10746f17ea683210 refactor mergeop: implement each submit strategy in an own class this is the second step in the mergeop refactoring. with this change an abstraction for a submit strategy is introduced. there is a new abstract base class that each submit strategy has to extend. by having polymorphism for the submit type the coding for the different submit strategies gets seperated. this makes it much easier to add a new submit strategy because only a clearly defined interface has to be implemented. change-id: i5afe9fdc3e4c5a796cc2be715194effed9e34ddf signed-off-by: edwin kempin  edwin.kempin@sap.com  	4069 commit 7e136c540af5a439f67633eb10746f17ea683210 refactor mergeop: implement each submit strategy in an own class this is the second step in the mergeop refactoring.<br> with this change an abstraction for a submit strategy is introduced.<br> there is a new abstract base class that each submit strategy has to extend.<br> by having polymorphism for the submit type the coding for the different submit strategies gets seperated.<br> this makes it much easier to add a new submit strategy because only a clearly defined interface has to be implemented.<br> change-id: i5afe9fdc3e4c5a796cc2be715194effed9e34ddf signed-off-by: edwin kempin  edwin.<br>kempin@sap.<br>com 	1	-1	 4069[0] commit[0] 7e136c540af5a439f67633eb10746f17ea683210[0] refactor[0] mergeop[0] implement[0] each[0] submit[0] strategy[0] in[0] an[0] own[0] class[0] this[0] is[0] the[0] second[0] step[0] in[0] the[0] mergeop[0] refactoring[0] [[Sentence=-1,1=word max, 1-5]] with[0] this[0] change[0] an[0] abstraction[0] for[0] a[0] submit[0] strategy[0] is[0] introduced[0] [[Sentence=-1,1=word max, 1-5]] there[0] is[0] a[0] new[0] abstract[0] base[0] class[0] that[0] each[0] submit[0] strategy[0] has[0] to[0] extend[0] [[Sentence=-1,1=word max, 1-5]] by[0] having[0] polymorphism[0] for[0] the[0] submit[0] type[0] the[0] coding[0] for[0] the[0] different[0] submit[0] strategies[0] gets[0] seperated[0] [[Sentence=-1,1=word max, 1-5]] this[0] makes[0] it[0] much[0] easier[0] to[0] add[0] a[0] new[0] submit[0] strategy[0] because[0] only[0] a[0] clearly[0] defined[0] interface[0] has[0] to[0] be[0] implemented[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i5afe9fdc3e4c5a796cc2be715194effed9e34ddf[0] signed[0] off[0] by[0] edwin[0] kempin[0] edwin[0] [[Sentence=-1,1=word max, 1-5]] kempin@sap[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4246 commit e6298f7216db0ea489cf9e28352ae1d9205cb190 create new patch set references before database records ensure the commit used by a new change or replacement patch set always exists in the git repository by writing the reference first as part of the overall batchrefupdate, then inserting the database records if all of the references stored successfully. this refactoring simplifies some of the logic involved, and lets some jgit backends that benefit from batching references see all updates at once, which may reduce the overall transaction time. change-id: id5a4d8c3d7abd035accc9682714ac782924f0a33 	4246 commit e6298f7216db0ea489cf9e28352ae1d9205cb190 create new patch set references before database records ensure the commit used by a new change or replacement patch set always exists in the git repository by writing the reference first as part of the overall batchrefupdate, then inserting the database records if all of the references stored successfully.<br> this refactoring simplifies some of the logic involved, and lets some jgit backends that benefit from batching references see all updates at once, which may reduce the overall transaction time.<br> change-id: id5a4d8c3d7abd035acc9682714ac782924f0a33	1	-1	 4246[0] commit[0] e6298f7216db0ea489cf9e28352ae1d9205cb190[0] create[0] new[0] patch[0] set[0] references[0] before[0] database[0] records[0] ensure[0] the[0] commit[0] used[0] by[0] a[0] new[0] change[0] or[0] replacement[0] patch[0] set[0] always[0] exists[0] in[0] the[0] git[0] repository[0] by[0] writing[0] the[0] reference[0] first[0] as[0] part[0] of[0] the[0] overall[0] batchrefupdate[0] then[0] inserting[0] the[0] database[0] records[0] if[0] all[0] of[0] the[0] references[0] stored[0] successfully[0] [[Sentence=-1,1=word max, 1-5]] this[0] refactoring[0] simplifies[0] some[0] of[0] the[0] logic[0] involved[0] and[0] lets[0] some[0] jgit[0] backends[0] that[0] benefit[0] from[0] batching[0] references[0] see[0] all[0] updates[0] at[0] once[0] which[0] may[0] reduce[0] the[0] overall[0] transaction[0] time[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] id5a4d8c3d7abd035accc9682714ac782924f0a33/id5a4d8c3d7abd035acc9682714ac782924f0a33[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4816 commit 47b1119c4bc1d3e352d0e3ec0f2450f7e7da9ce0 merge: 5c9fd14 e3f6a04 merge "refactor ssh commands with sshcommand base class" 	4816 commit 47b119c4bc1d3e352d0e3ec0f2450f7e7da9ce0 merge: 5c9fd14 e3f6a04 merge "refactor ssh commands with sshcommand base class"	1	-1	 4816[0] commit[0] 47b1119c4bc1d3e352d0e3ec0f2450f7e7da9ce0/47b119c4bc1d3e352d0e3ec0f2450f7e7da9ce0[0] merge[0] 5c9fd14[0] e3f6a04[0] merge[0] refactor[0] ssh[0] commands[0] with[0] sshcommand[0] base[0] class[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4817 commit e3f6a0444bc14fcfda9cd9169c94a096c5dd9f0e refactor ssh commands with sshcommand base class the sshcommand base class extends basecommand and provides the common pattern of calling startthread with a commandrunnable that parses argments and then invokes the real logic. the new annotation @requirescapability can be declared on any concrete implementation of sshcommand to name a capability the caller must have before they can run the contained command. this is enforced inside of the dispatchcommand, which is what handles creating and delegating to any paticular command implementation. @admincommand is replaced by the new @requriescapability annotation, which is more explicitly declaring the administrate server dependency. most existing commands have been ported to this sshcommand base class, cleaning up a lot of the code. a few special cases still exist such as streamevents or scpcommand that are not trivial to port, as their start implementation is well outside of the common pattern. plugin authors should be encouraged to extend from sshcommand for the foreseeable future. i eventually would like to get away from needing to extend this class, and instead use a simpler interface declaration, but that is a much bigger change to make with how dispatchcommand and basecommand are connected together. change-id: i4f1de60c6fdeb207197dfccc135b4d532443d5b2 	4817 commit e3f6a044bc14fcfda9cd9169c94a096c5dd9f0e refactor ssh commands with sshcommand base class the sshcommand base class extends basecommand and provides the common pattern of calling startthread with a commandrunnable that parses argments and then invokes the real logic.<br> the new annotation @requirescapability can be declared on any concrete implementation of sshcommand to name a capability the caller must have before they can run the contained command.<br> this is enforced inside of the dispatchcommand, which is what handles creating and delegating to any paticular command implementation.<br> @admincommand is replaced by the new @requriescapability annotation, which is more explicitly declaring the administrate server dependency.<br> most existing commands have been ported to this sshcommand base class, cleaning up a lot of the code.<br> a few special cases still exist such as streamevents or scpcommand that are not trivial to port, as their start implementation is well outside of the common pattern.<br> plugin authors should be encouraged to extend from sshcommand for the foreseeable future.<br> i eventually would like to get away from needing to extend this class, and instead use a simpler interface declaration, but that is a much bigger change to make with how dispatchcommand and basecommand are connected together.<br> change-id: i4f1de60c6fdeb207197dfcc135b4d532443d5b2	2	-2	 4817[0] commit[0] e3f6a0444bc14fcfda9cd9169c94a096c5dd9f0e/e3f6a044bc14fcfda9cd9169c94a096c5dd9f0e[0] refactor[0] ssh[0] commands[0] with[0] sshcommand[0] base[0] class[0] the[0] sshcommand[0] base[0] class[0] extends[0] basecommand[0] and[0] provides[0] the[0] common[0] pattern[0] of[0] calling[0] startthread[0] with[0] a[0] commandrunnable[0] that[0] parses[0] argments[0] and[0] then[0] invokes[0] the[0] real[0] logic[0] [[Sentence=-1,1=word max, 1-5]] the[0] new[0] annotation[0] @requirescapability[0] can[0] be[0] declared[0] on[0] any[0] concrete[0] implementation[0] of[0] sshcommand[0] to[0] name[0] a[0] capability[0] the[0] caller[0] must[0] have[0] before[0] they[0] can[0] run[0] the[0] contained[0] command[0] [[Sentence=-1,1=word max, 1-5]] this[0] is[0] enforced[-1] inside[0] of[0] the[0] dispatchcommand[0] which[0] is[0] what[0] handles[0] creating[0] and[0] delegating[0] to[0] any[0] paticular[0] command[0] implementation[0] [[Sentence=-2,1=word max, 1-5]] @admincommand[0] is[0] replaced[0] by[0] the[0] new[0] @requriescapability[0] annotation[0] which[0] is[0] more[0] explicitly[0] declaring[0] the[0] administrate[0] server[0] dependency[0] [[Sentence=-1,1=word max, 1-5]] most[0] existing[0] commands[0] have[0] been[0] ported[0] to[0] this[0] sshcommand[0] base[0] class[0] cleaning[0] up[0] a[0] lot[0] of[0] the[0] code[0] [[Sentence=-1,1=word max, 1-5]] a[0] few[0] special[1] cases[0] still[0] exist[0] such[0] as[0] streamevents[0] or[0] scpcommand[0] that[0] are[0] not[0] trivial[-1][NegatedDueToPreviousWord] to[0] port[0] as[0] their[0] start[0] implementation[0] is[0] well[0] outside[0] of[0] the[0] common[0] pattern[0] [[Sentence=-1,2=word max, 1-5]] plugin[0] authors[0] should[0] be[0] encouraged[1] to[0] extend[0] from[0] sshcommand[0] for[0] the[0] foreseeable[0] future[0] [[Sentence=-1,2=word max, 1-5]] i[0] eventually[0] would[0] like[0] to[0] get[0] away[0] from[0] needing[0] to[0] extend[0] this[0] class[0] and[0] instead[0] use[0] a[0] simpler[0] interface[0] declaration[0] but[0] that[0] is[0] a[0] much[0] bigger[0] change[0] to[0] make[0] with[0] how[0] dispatchcommand[0] and[0] basecommand[0] are[0] connected[0] together[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i4f1de60c6fdeb207197dfccc135b4d532443d5b2/i4f1de60c6fdeb207197dfcc135b4d532443d5b2[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
4925 commit 4b6f8c1ef2a4ee120d5769cf9252cdb13fa37aa3 merge: cb64a4b 1bc7762 merge changes ic8052b4d,i41829d35,ia2d112eb,ieb95a0ed,i38b15303 * changes: refactor ls-projects code to gerrit-server support parsing command line options from a map allow command line parsing to happen on a different object refactor display of --help/-h to be common move parsing of --help/-h to cmdlineparser 	4925 commit 4b6f8c1ef2a4ee120d5769cf9252cdb13fa37a3 merge: cb64a4b 1bc7762 merge changes ic8052b4d,i41829d35,ia2d112eb,ieb95a0ed,i38b15303 * changes: refactor ls-projects code to gerrit-server support parsing command line options from a map allow command line parsing to happen on a different object refactor display of -help/-h to be common move parsing of -help/-h to cmdlineparser	1	-1	 4925[0] commit[0] 4b6f8c1ef2a4ee120d5769cf9252cdb13fa37aa3/4b6f8c1ef2a4ee120d5769cf9252cdb13fa37a3[0] merge[0] cb64a4b[0] 1bc7762[0] merge[0] changes[0] ic8052b4d[0] i41829d35[0] ia2d112eb[0] ieb95a0ed[0] i38b15303[0] changes[0] refactor[0] ls[0] projects[0] code[0] to[0] gerrit[0] server[0] support[0] parsing[0] command[0] line[0] options[0] from[0] a[0] map[0] allow[0] command[0] line[0] parsing[0] to[0] happen[0] on[0] a[0] different[0] object[0] refactor[0] display[0] of[0] help/[0] h[0] to[0] be[0] common[0] move[0] parsing[0] of[0] help/[0] h[0] to[0] cmdlineparser[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5114 commit 49fe6e31b8ca82cc689990ab78f29a1fc96c5405 add querychanges method to queryprocessor this change refactors some of the logic in the  query  method of query processor into a  querychanges  method. this is useful for client code that simply wants to read the results instead of writing a json or otherwise formatted list of data. specifically, this change is in preparation for a revamped review command that will accept a query string instead of simply a change identifier. change-id: i2798a9ca793ce778e5cc5c1874b22affae741050 	5114 commit 49fe6e31b8ca82cc68990ab78f29a1fc96c5405 add querychanges method to queryprocessor this change refactors some of the logic in the  query  method of query processor into a  querychanges  method.<br> this is useful for client code that simply wants to read the results instead of writing a json or otherwise formatted list of data.<br> specifically, this change is in preparation for a revamped review command that will accept a query string instead of simply a change identifier.<br> change-id: i2798a9ca793ce778e5cc5c1874b22affae741050	2	-1	 5114[0] commit[0] 49fe6e31b8ca82cc689990ab78f29a1fc96c5405/49fe6e31b8ca82cc68990ab78f29a1fc96c5405[0] add[0] querychanges[0] method[0] to[0] queryprocessor[0] this[0] change[0] refactors[0] some[0] of[0] the[0] logic[0] in[0] the[0] query[0] method[0] of[0] query[0] processor[0] into[0] a[0] querychanges[0] method[0] [[Sentence=-1,1=word max, 1-5]] this[0] is[0] useful[1] for[0] client[0] code[0] that[0] simply[0] wants[0] to[0] read[0] the[0] results[0] instead[0] of[0] writing[0] a[0] json[0] or[0] otherwise[0] formatted[0] list[0] of[0] data[0] [[Sentence=-1,2=word max, 1-5]] specifically[0] this[0] change[0] is[0] in[0] preparation[0] for[0] a[0] revamped[0] review[0] command[0] that[0] will[0] accept[0] a[0] query[0] string[0] instead[0] of[0] simply[0] a[0] change[0] identifier[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i2798a9ca793ce778e5cc5c1874b22affae741050[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]
5172 commit 6ada0d28c8cad99ab75218619d5f32229a0685a9 refactor submit logic into gerrit-server this change moves logic that was duplicated over the ssh command and the rpc handler into a submit class in gerrit-server. change-id: i70cf5aa04d091e5652d8bc3e5a254339a80bd6fd 	5172 commit 6ada0d28c8cad99ab75218619d5f3229a0685a9 refactor submit logic into gerrit-server this change moves logic that was duplicated over the ssh command and the rpc handler into a submit class in gerrit-server.<br> change-id: i70cf5a04d091e5652d8bc3e5a254339a80bd6fd	1	-1	 5172[0] commit[0] 6ada0d28c8cad99ab75218619d5f32229a0685a9/6ada0d28c8cad99ab75218619d5f3229a0685a9[0] refactor[0] submit[0] logic[0] into[0] gerrit[0] server[0] this[0] change[0] moves[0] logic[0] that[0] was[0] duplicated[0] over[0] the[0] ssh[0] command[0] and[0] the[0] rpc[0] handler[0] into[0] a[0] submit[0] class[0] in[0] gerrit[0] server[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i70cf5aa04d091e5652d8bc3e5a254339a80bd6fd/i70cf5a04d091e5652d8bc3e5a254339a80bd6fd[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5239 commit 4f42319588d95ef5154b48bc285d619a279bf901 merge: 3b17e70 f733c97 merge changes i082ab755,i789c9a09 * changes: create project through web interface create project refactoring 	5239 commit 4f42319588d95ef5154b48bc285d619a279bf901 merge: 3b17e70 f733c97 merge changes i082ab755,i789c9a09 * changes: create project through web interface create project refactoring	1	-1	 5239[0] commit[0] 4f42319588d95ef5154b48bc285d619a279bf901[0] merge[0] 3b17e70[0] f733c97[0] merge[0] changes[0] i082ab755[0] i789c9a09[0] changes[0] create[0] project[0] through[0] web[0] interface[0] create[0] project[0] refactoring[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5406 commit 79ccba19359598877479b952b87aced943f4d481 merge: 4e560dc 77c684b merge branch 'dev-spearce' * dev-spearce: (33 commits) use transactions to handle comments when possible avoid opening extra reviewdb connection in patchsetinfofactory minor orm cleanups to support other backends add command to output a protobuf message file for the db support gwtorm 1.2 fix reference of database t  to schemafactory t  support velocity 1.5 move replication queue binding out of gerritglobalmodule remove static initialization of velocity move workqueue out of gerritglobalmodule support auth.type   custom_extension extract git /p/ module configuration make websession an abstract interface move gitrepositorymanager setup out of schemamodule move smtpemailsender to its own module make address, emailheader visible to other emailsenders disable ssh keys in the web ui if sshd is disabled refactor how we tie the ssh objects into the http injector daemon: allow httpd without sshd allow sshd.listenaddress   off to disable the daemon ... conflicts: gerrit-httpd/src/main/java/com/google/gerrit/httpd/gitwebconfig.java gerrit-server/src/main/java/com/google/gerrit/server/schema/schemamodule.java change-id: if957ce2eeb9b1de4ed2b134b0db129c336900442 	5406 commit 79ccba19359598877479b952b87aced943f4d481 merge: 4e560dc 77c684b merge branch 'dev-spearce' * dev-spearce: (33 commits) use transactions to handle comments when possible avoid opening extra reviewdb connection in patchsetinfofactory minor orm cleanups to support other backends add command to output a protobuf message file for the db support gwtorm 1.2 fix reference of database t  to schemafactory t  support velocity 1.5 move replication queue binding out of gerritglobalmodule remove static initialization of velocity move workqueue out of gerritglobalmodule support auth.<br>type   custom_extension extract git /p/ module configuration make websession an abstract interface move gitrepositorymanager setup out of schemamodule move smtpemailsender to its own module make address, emailheader visible to other emailsenders disable ssh keys in the web ui if sshd is disabled refactor how we tie the ssh objects into the http injector daemon: allow httpd without sshd allow sshd.<br>listenaddress   off to disable the daemon .<br> conflicts: gerrit-httpd/src/main/java/com/google/gerrit/httpd/gitwebconfig.<br>java gerrit-server/src/main/java/com/google/gerrit/server/schema/schemamodule.<br>java change-id: if957ce2eeb9b1de4ed2b134b0db129c336900442	1	-2	 5406[0] commit[0] 79ccba19359598877479b952b87aced943f4d481[0] merge[0] 4e560dc[0] 77c684b[0] merge[0] branch[0] 'dev[0] spearce'[0] dev[0] spearce[0] (33[0] commits[0] use[0] transactions[0] to[0] handle[0] comments[0] when[0] possible[0] avoid[-1] opening[0] extra[0] reviewdb[0] connection[0] in[0] patchsetinfofactory[0] minor[0] orm[0] cleanups[0] to[0] support[0] other[0] backends[0] add[0] command[0] to[0] output[0] a[0] protobuf[0] message[0] file[0] for[0] the[0] db[0] support[0] gwtorm[0] 1[0] .2[0] fix[0] reference[0] of[0] database[0] t[0] to[0] schemafactory[0] t[0] support[0] velocity[0] 1[0] .5[0] move[0] replication[0] queue[0] binding[0] out[0] of[0] gerritglobalmodule[0] remove[0] static[0] initialization[0] of[0] velocity[0] move[0] workqueue[0] out[0] of[0] gerritglobalmodule[0] support[0] auth[0] [[Sentence=-2,1=word max, 1-5]] type[0] custom_extension[0] extract[0] git[0] /p/[0] module[0] configuration[0] make[0] websession[0] an[0] abstract[0] interface[0] move[0] gitrepositorymanager[0] setup[0] out[0] of[0] schemamodule[0] move[0] smtpemailsender[0] to[0] its[0] own[0] module[0] make[0] address[0] emailheader[0] visible[0] to[0] other[0] emailsenders[0] disable[0] ssh[0] keys[0] in[0] the[0] web[0] ui[0] if[0] sshd[0] is[0] disabled[0] refactor[0] how[0] we[0] tie[0] the[0] ssh[0] objects[0] into[0] the[0] http[0] injector[0] daemon[0] allow[0] httpd[0] without[0] sshd[0] allow[0] sshd[0] [[Sentence=-1,1=word max, 1-5]] listenaddress[0] off[0] to[0] disable[0] the[0] daemon[0] [[Sentence=-1,1=word max, 1-5]] conflicts[0] gerrit[0] httpd/src/main/java/com/google/gerrit/httpd/gitwebconfig[0] [[Sentence=-1,1=word max, 1-5]] java[0] gerrit[0] server/src/main/java/com/google/gerrit/server/schema/schemamodule[0] [[Sentence=-1,1=word max, 1-5]] java[0] change[0] id[0] if957ce2eeb9b1de4ed2b134b0db129c336900442[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
5433 commit cf6c62366f9d628fe2d7581526727e7cbaa81c8c don't rely on ehcache cacheconfiguration clone() its cleaner to not rely on cloning the cache configuration. instead just refactor out the code to configure the cache to a new method and always build a new configuration object. change-id: ide3359eacb3768fef7cd08b14307e6bdbffb378e signed-off-by: shawn o. pearce  sop@google.com  	5433 commit cf6c62366f9d628fe2d7581526727e7cba81c8c don't rely on ehcache cacheconfiguration clone( its cleaner to not rely on cloning the cache configuration.<br> instead just refactor out the code to configure the cache to a new method and always build a new configuration object.<br> change-id: ide3359eacb3768fef7cd08b14307e6bdbffb378e signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 5433[0] commit[0] cf6c62366f9d628fe2d7581526727e7cbaa81c8c/cf6c62366f9d628fe2d7581526727e7cba81c8c[0] don't[0] rely[0] on[0] ehcache[0] cacheconfiguration[0] clone[0] its[0] cleaner[0] to[0] not[0] rely[0] on[0] cloning[0] the[0] cache[0] configuration[0] [[Sentence=-1,1=word max, 1-5]] instead[0] just[0] refactor[0] out[0] the[0] code[0] to[0] configure[0] the[0] cache[0] to[0] a[0] new[0] method[0] and[0] always[0] build[0] a[0] new[0] configuration[0] object[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ide3359eacb3768fef7cd08b14307e6bdbffb378e[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5604 commit 2b63c6cf09663d96b7a661b89d856d4cce809b6f merge: 827c735 0c1abdb merge changes ied06561c,idff421e1,iaf12bab5,i2b744f5a * changes: add permission_sort cache to remember sort orderings reuse cached refcontrol data in functionstate refactor how permissions are matched by projectcontrol, refcontrol cache effective capabilities to improve lookup performance 	5604 commit 2b63c6cf09663d96b7a661b89d856d4cce809b6f merge: 827c735 0c1abdb merge changes ied06561c,idff421e1,iaf12bab5,i2b744f5a * changes: add permission_sort cache to remember sort orderings reuse cached refcontrol data in functionstate refactor how permissions are matched by projectcontrol, refcontrol cache effective capabilities to improve lookup performance	2	-1	 5604[0] commit[0] 2b63c6cf09663d96b7a661b89d856d4cce809b6f[0] merge[0] 827c735[0] 0c1abdb[0] merge[0] changes[0] ied06561c[0] idff421e1[0] iaf12bab5[0] i2b744f5a[0] changes[0] add[0] permission_sort[0] cache[0] to[0] remember[0] sort[0] orderings[0] reuse[0] cached[0] refcontrol[0] data[0] in[0] functionstate[0] refactor[0] how[0] permissions[0] are[0] matched[0] by[0] projectcontrol[0] refcontrol[0] cache[0] effective[0] capabilities[0] to[0] improve[1] lookup[0] performance[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
