Move Class	Translation	Positive	Negative	EmotionRationale
3088 commit e8793fdb6dcb917c26b09e6352624eb3bcaf3ce5 sdk manager: refactor classes for manager 1 versus 2. this moves sdk manager 1 versus 2 classes in different packages, ..repository.sdkman1 versus ..repository.sdkman2. there is no change to any actual logic. only edits to fix imports and make some classes public. change-id: ia5ea2ef55fb6913816b27d81c496434d80a00c58 	3088 commit e8793fdb6dcb917c26b09e6352624eb3bcaf3ce5 sdk manager: refactor classes for manager 1 versus 2.<br> this moves sdk manager 1 versus 2 classes in different packages, .<br>repository.<br>sdkman1 versus .<br>repository.<br>sdkman2.<br> there is no change to any actual logic.<br> only edits to fix imports and make some classes public.<br> change-id: ia5ea2ef55fb6913816b27d81c496434d80a00c58	1	-1	 3088[0] commit[0] e8793fdb6dcb917c26b09e6352624eb3bcaf3ce5[0] sdk[0] manager[0] refactor[0] classes[0] for[0] manager[0] 1[0] versus[0] 2[0] [[Sentence=-1,1=word max, 1-5]] this[0] moves[0] sdk[0] manager[0] 1[0] versus[0] 2[0] classes[0] in[0] different[0] packages[0] [[Sentence=-1,1=word max, 1-5]] repository[0] [[Sentence=-1,1=word max, 1-5]] sdkman1[0] versus[0] [[Sentence=-1,1=word max, 1-5]] repository[0] [[Sentence=-1,1=word max, 1-5]] sdkman2[0] [[Sentence=-1,1=word max, 1-5]] there[0] is[0] no[0] change[0] to[0] any[0] actual[0] logic[0] [[Sentence=-1,1=word max, 1-5]] only[0] edits[0] to[0] fix[0] imports[0] and[0] make[0] some[0] classes[0] public[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ia5ea2ef55fb6913816b27d81c496434d80a00c58[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
3235 commit 122ed4977a42719239e501fc522592994267bd9d sdkmanager: fix issue with double-packages on reload. rewrote the merge in place   sort of packages by api. did some refactoring   added some unit tests. change-id: i168b306853185866606ed76c324a8db6051b15bb 	3235 commit 122ed4977a42719239e501fc522592994267bd9d sdkmanager: fix issue with double-packages on reload.<br> rewrote the merge in place   sort of packages by api.<br> did some refactoring   added some unit tests.<br> change-id: i168b30685318586606ed76c324a8db6051b15bb	1	-1	 3235[0] commit[0] 122ed4977a42719239e501fc522592994267bd9d[0] sdkmanager[0] fix[0] issue[0] with[0] double[0] packages[0] on[0] reload[0] [[Sentence=-1,1=word max, 1-5]] rewrote[0] the[0] merge[0] in[0] place[0] sort[0] of[0] packages[0] by[0] api[0] [[Sentence=-1,1=word max, 1-5]] did[0] some[0] refactoring[0] added[0] some[0] unit[0] tests[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i168b306853185866606ed76c324a8db6051b15bb/i168b30685318586606ed76c324a8db6051b15bb[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
3302 commit 890caaaa39b983b44a528e96da046a402dff39d5 merge: c233709 8c09f35 merge "refactored monkeyrunner to use chimpchat" 	3302 commit 890ca39b983b44a528e96da046a402dff39d5 merge: c233709 8c09f35 merge "refactored monkeyrunner to use chimpchat"	2	-1	 3302[0] commit[0] 890caaaa39b983b44a528e96da046a402dff39d5/890ca39b983b44a528e96da046a402dff39d5[0][+0.6 MultipleLetters] merge[0] c233709[0] 8c09f35[0] merge[0] refactored[0] monkeyrunner[0] to[0] use[0] chimpchat[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
3325 commit 8c09f35fe02c38c18f8f7b9e0a531d6ac158476e refactored monkeyrunner to use chimpchat change-id: icbe5bcb066021d578faae43aa49b58ab1595870b 	3325 commit 8c09f35fe02c38c18f8f7b9e0a531d6ac158476e refactored monkeyrunner to use chimpchat change-id: icbe5bcb066021d578fae43a49b58ab1595870b	2	-1	 3325[0] commit[0] 8c09f35fe02c38c18f8f7b9e0a531d6ac158476e[0] refactored[0] monkeyrunner[0] to[0] use[0] chimpchat[0] change[0] id[0] icbe5bcb066021d578faae43aa49b58ab1595870b/icbe5bcb066021d578fae43a49b58ab1595870b[0][+0.6 MultipleLetters] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
3772 commit 9920695ea25aec4589d28c88f8874c86a6e908af separate monkeyrunner core logic refactored the monkeyrunner code to separate core logic from the jython wrapper. the core logic is now usable directly from java w/o the pollution from jython. the existing monkeyrunner classes are now just a thin and dumb wrapper atop the core. change-id: i6ef18ea92e0e9284c1fde949b4efb0e2e7170e57 	3772 commit 9920695ea25aec4589d28c88f8874c86a6e908af separate monkeyrunner core logic refactored the monkeyrunner code to separate core logic from the jython wrapper.<br> the core logic is now usable directly from java w/o the pollution from jython.<br> the existing monkeyrunner classes are now just a thin and dumb wrapper atop the core.<br> change-id: i6ef18ea92e0e9284c1fde949b4efb0e2e7170e57	1	-2	 3772[0] commit[0] 9920695ea25aec4589d28c88f8874c86a6e908af[0] separate[0] monkeyrunner[0] core[0] logic[0] refactored[0] the[0] monkeyrunner[0] code[0] to[0] separate[0] core[0] logic[0] from[0] the[0] jython[0] wrapper[0] [[Sentence=-1,1=word max, 1-5]] the[0] core[0] logic[0] is[0] now[0] usable[0] directly[0] from[0] java[0] w/o[0] the[0] pollution[-1] from[0] jython[0] [[Sentence=-2,1=word max, 1-5]] the[0] existing[0] monkeyrunner[0] classes[0] are[0] now[0] just[0] a[0] thin[0] and[0] dumb[-1] wrapper[0] atop[0] the[0] core[0] [[Sentence=-2,1=word max, 1-5]] change[0] id[0] i6ef18ea92e0e9284c1fde949b4efb0e2e7170e57[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
3933 commit 7016ca24cca083efa9570fcc4b53fe696eaad937 merge: 56cabf8 65e36c2 merge "fix unit tests from the previous refactor." 	3933 commit 7016ca24cca083efa9570fcc4b53fe696ead937 merge: 56cabf8 65e36c2 merge "fix unit tests from the previous refactor.	1	-1	 3933[0] commit[0] 7016ca24cca083efa9570fcc4b53fe696eaad937/7016ca24cca083efa9570fcc4b53fe696ead937[0] merge[0] 56cabf8[0] 65e36c2[0] merge[0] fix[0] unit[0] tests[0] from[0] the[0] previous[0] refactor[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
3940 commit 65e36c24654b47f4fc314566d2883582fc2708ba fix unit tests from the previous refactor. change-id: i464fe3f94e701e619b474f82aaf84ee04d158e71 	3940 commit 65e36c24654b47f4fc314566d2883582fc2708ba fix unit tests from the previous refactor.<br> change-id: i464fe3f94e701e619b474f82af84ee04d158e71	1	-1	 3940[0] commit[0] 65e36c24654b47f4fc314566d2883582fc2708ba[0] fix[0] unit[0] tests[0] from[0] the[0] previous[0] refactor[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i464fe3f94e701e619b474f82aaf84ee04d158e71/i464fe3f94e701e619b474f82af84ee04d158e71[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
3983 commit 5e4103bba9ff1b8a0faaee7fb70504ca515d796b merge: 403096e 86be31d merge "a bit more refactoring around the resource repository." 	3983 commit 5e4103bba9ff1b8a0faee7fb70504ca515d796b merge: 403096e 86be31d merge "a bit more refactoring around the resource repository.	1	-1	 3983[0] commit[0] 5e4103bba9ff1b8a0faaee7fb70504ca515d796b/5e4103bba9ff1b8a0faee7fb70504ca515d796b[0] merge[0] 403096e[0] 86be31d[0] merge[0] a[0] bit[0] more[0] refactoring[0] around[0] the[0] resource[0] repository[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
3984 commit 86be31dde602ef2af040a73940849d0c66c9991f a bit more refactoring around the resource repository. - move configurable in the same package as folderconfiguration. - move resourcemanager.getconfig in folderconfiguration. - move resourcemaanger.processfolder in resourcerepository. - move resourcemanager.processfile in resourcefolder. - rename some misc methods. change-id: ifa557c7db22c3fb82327a68f4365c08d152d9cf4 	3984 commit 86be31dde602ef2af040a73940849d0c66c991f a bit more refactoring around the resource repository.<br> - move configurable in the same package as folderconfiguration.<br> - move resourcemanager.<br>getconfig in folderconfiguration.<br> - move resourcemanger.<br>processfolder in resourcerepository.<br> - move resourcemanager.<br>processfile in resourcefolder.<br> - rename some misc methods.<br> change-id: ifa557c7db22c3fb82327a68f4365c08d152d9cf4	1	-1	 3984[0] commit[0] 86be31dde602ef2af040a73940849d0c66c9991f/86be31dde602ef2af040a73940849d0c66c991f[0] a[0] bit[0] more[0] refactoring[0] around[0] the[0] resource[0] repository[0] [[Sentence=-1,1=word max, 1-5]] move[0] configurable[0] in[0] the[0] same[0] package[0] as[0] folderconfiguration[0] [[Sentence=-1,1=word max, 1-5]] move[0] resourcemanager[0] [[Sentence=-1,1=word max, 1-5]] getconfig[0] in[0] folderconfiguration[0] [[Sentence=-1,1=word max, 1-5]] move[0] resourcemaanger/resourcemanger[0] [[Sentence=-1,1=word max, 1-5]] processfolder[0] in[0] resourcerepository[0] [[Sentence=-1,1=word max, 1-5]] move[0] resourcemanager[0] [[Sentence=-1,1=word max, 1-5]] processfile[0] in[0] resourcefolder[0] [[Sentence=-1,1=word max, 1-5]] rename[0] some[0] misc[0] methods[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ifa557c7db22c3fb82327a68f4365c08d152d9cf4[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4633 commit 18284d7b4da35a990268f51cdab0abc3a8e6e061 merge: 77e0fde 95b17a5 merge "layoutlib api refactoring" 	4633 commit 18284d7b4da35a990268f51cdab0abc3a8e6e061 merge: 77e0fde 95b17a5 merge "layoutlib api refactoring"	1	-1	 4633[0] commit[0] 18284d7b4da35a990268f51cdab0abc3a8e6e061[0] merge[0] 77e0fde[0] 95b17a5[0] merge[0] layoutlib[0] api[0] refactoring[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4634 commit 95b17a5e62eeeb7b38ef668508df43a1ee9e0880 layoutlib api refactoring change-id: i40abba4c4f786755c2a1c0e70df4d7bc08e2bcde 	4634 commit 95b17a5e62eeb7b38ef668508df43a1ee9e0880 layoutlib api refactoring change-id: i40abba4c4f786755c2a1c0e70df4d7bc08e2bcde	1	-1	 4634[0] commit[0] 95b17a5e62eeeb7b38ef668508df43a1ee9e0880/95b17a5e62eeb7b38ef668508df43a1ee9e0880[0] layoutlib[0] api[0] refactoring[0] change[0] id[0] i40abba4c4f786755c2a1c0e70df4d7bc08e2bcde[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
4879 commit 681d85054670b922fcc311246eb1d2b5254b7584 adt: cleanup renamepackage action. move it to the refactoring package. split action code from refactoring code. no change in functionality nor invocation (via context menu project   android tools.) change-id: ieec945b37fdd33d497bf745d207eb5d6b5445d9f 	4879 commit 681d85054670b922fcc311246eb1d2b5254b7584 adt: cleanup renamepackage action.<br> move it to the refactoring package.<br> split action code from refactoring code.<br> no change in functionality nor invocation (via context menu project   android tools.<br> change-id: ieec945b37fdd33d497bf745d207eb5d6b5445d9f	1	-1	 4879[0] commit[0] 681d85054670b922fcc311246eb1d2b5254b7584[0] adt[0] cleanup[0] renamepackage[0] action[0] [[Sentence=-1,1=word max, 1-5]] move[0] it[0] to[0] the[0] refactoring[0] package[0] [[Sentence=-1,1=word max, 1-5]] split[0] action[0] code[0] from[0] refactoring[0] code[0] [[Sentence=-1,1=word max, 1-5]] no[0] change[0] in[0] functionality[0] nor[0] invocation[0] via[0] context[0] menu[0] project[0] android[0] tools[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ieec945b37fdd33d497bf745d207eb5d6b5445d9f[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
